threshold,SHM1,SHM2,MIS1,GCV1,ADE3,MET12,DFR1,CDC21,MTD1,MET13,MET7,YND1,GUA1,GCV3,ADE12,ADE8,RMA1,ADE13,HPT1,GCV2,AMD1,HAM1,APT2,APT1,FAU1,ADE17,FMT1,FOL3,"ADE5,7",IMD3,IMD4,IMD2,URA8,URA7,IMD1,ADE16,ADE4,PDE1,ADO1,PDA1,PDB1,PDX1,KGD2,AIM22,IRC15,MAE1,PYC1,PYC2,PTC6,PTC5,PKP1,PGI1,NQM1,TAL1,TKL2,TKL1,ZWF1,TPI1,PGK1,GPM1,FBA1,ENO2,ENO1,CDC19,PKP2,PYK2,LSC1,YMR31,KGD1,HSP104,HSP78,SIS1,BTN2,CUR1,HSP26,YJL144W,MDH1,HSP82,HSC82,AHA1,STI1,SBA1,CPR6,FES1,MBF1,CIT3,IDH1,IDH2,ACO1,CIT1,FUM1,ICL2,CYT1,NCE103,SIP5,TDH3,TDH1,MDH3,IDP3,ATP18,ATP15,ATP6,ATP2,ATP16,ATP4,MDH2,CIT2,IDP1,TOM40,TOM22,TOM70,ADE1,SGS1,MCM4,MCM5,MCM3,MCM7,RAD51,RAD52
838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11518261612324755,0.100738029535899,0.09524082235328905,0.09524082235328905,0.08489412569683365,0.0702247731417029,0.03731033932707184,,,0.024825080673054202,0.028482795865957363,0.024825080673054202,0.023592665895968104,0.02249599198620922,0.02080559763772409,0.02236185763742107,0.02240864986966962,0.02104678662844856,0.022436631115654564,0.021184719822022965,0.021771979632306176,0.022125794144371422,0.02136010130663667,0.020940528491783555,0.020766254415702075,0.01990321815935626,0.019834737513326792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10857341732441181,0.0969493346334609,0.07622603421620877,0.07622603421620877,0.06830438431164597,0.057359734759642685,0.0491070567751831,0.051839281223829754,0.0491070567751831,0.021277455785044065,0.024215990965543246,0.021277455785044065,0.02494504652188371,0.02378550898513817,0.021998217720588995,0.02364368577679634,0.02369316023701418,0.022253232165362544,0.02372274542615358,0.022399071976166352,0.023019994738881826,0.023394090633873207,0.02258450669185542,0.022140883091539137,0.02195661926334014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11517638513752344,0.10073257995292334,0.09523567015042712,0.09523567015042708,0.08488953321488553,0.07022097422157368,0.03730832096527789,,,0.024823737721066472,0.02848125504408339,0.024823737721066472,0.023459777191407512,0.022378683835249574,0.020625794473825804,0.022239958651429498,0.02226026064611047,0.02148833969272972,0.02226620951833719,0.021045653296576886,0.0221836716528208,0.021973899517177986,0.021785939849960037,0.021349513726725892,0.02054051751724371,0.019902141463302728,0.01957177468784785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1068049782016525,0.09623006254494629,0.09041693018537932,0.09041693018537932,0.07197579061480533,0.05924389131145085,0.04347908510140789,,,0.01997954416999636,0.022650837709070316,0.01997954416999636,0.02322502645758053,0.0221547510839048,0.020419402045245165,0.022017414056435758,0.022037512898797317,0.02127331618801205,0.022043402243514074,0.020835059542214658,0.02196169029481438,0.02175401724827957,0.021567938403264198,0.021135879386838214,0.02033497841424979,,0.019375929329523155,0.07868608821324191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10716278497469216,0.09655244235091004,0.09071983544843455,0.09071983544843455,0.07221691631709456,0.05944236394755251,0.04362474414648985,,,0.020046477531592787,0.022726720156534763,0.020046477531592787,0.023054084215830176,0.022047215624870636,0.020316152477969127,0.02190983400900901,0.021923360797398123,0.021164793304259147,0.021876340937193196,0.020670267509220124,0.021840089173606147,0.0211229271796678,0.021401349894429746,0.02097123019525049,0.020224461626041107,,0.019269601155129462,0.07894969404679712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1072699280373609,0.09664897702368912,0.09081053858774775,0.09081053858774775,0.07228911994256525,0.05950179537169023,0.04366836086191114,,,0.02006652031975812,0.02274944269405151,0.02006652031975812,0.02297280190490738,0.022150379894146862,0.020249320928898744,0.022012571657892593,0.021849045520405574,0.02109390521256377,0.021797154283637588,0.02058177805881368,0.0217609896619424,0.021047567186786537,0.021323690213590714,0.020895854710611242,0.020152187456007404,,0.019202382352622765,0.07902862921089286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10287631083536422,0.09338226972190644,0.08278345517064452,0.08597717126230432,0.06623202974413478,0.05445945560207952,0.04555956355001586,,0.03607841731505906,,0.020857453799492456,,0.024350573597233582,0.023489311811333773,0.021466012585341025,0.02334252893012355,0.02316180929609077,0.02236052874441883,0.02304743646679919,0.021758228658839893,0.022605196734856687,0.022250586094597152,0.02254388064494251,0.022142077235035633,0.021299372476686482,,0.020346953531814035,0.07302937137198966,0.02460000481889613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10319920766665475,0.09367536770284178,0.08304328676006321,0.08624702693596227,0.06643991154277884,0.054630386941908186,0.04570256088911002,,0.036191656276822116,,0.020922918877759336,,0.02414774552573346,0.023631089921137813,0.021249259035259035,0.02347242081979696,0.022975384496546975,0.022133756666494656,0.022839783622336973,0.021550493007737214,0.022401951644460794,0.02205142013753803,0.022339831635407474,0.021942818964770586,0.02110851798736647,,0.020167398419781043,0.07325858791771993,0.024677216604012193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10070155956142725,0.09200730402459996,0.07507475473819364,0.0777975663398183,0.060257394690958845,0.04992815600031942,0.049774254935134966,0.043097312207604335,0.04125970077280019,,,,0.024849892721796486,0.02431821425373268,0.021867126555608893,0.02415493150990957,0.023643442795634528,0.022777342841657847,0.02350389903683894,0.02217711954821626,0.023053336160532307,0.02269261220253972,0.022989409879745265,0.0225808532190828,0.021722293161619523,,0.020753808535675506,0.06744863666010828,0.021569077646444505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10083440007007242,0.09212867550205203,0.07517378963546104,0.07790019303526322,0.060336883260899976,0.04999401875028756,0.049839914666442144,0.0431541640468393,0.04131412852606515,,,,0.024780579566725414,0.02425038409549051,0.02180613315210103,0.024087556791949166,0.023577494759751454,0.022713810595697454,0.023438340226708293,0.02211526148937133,0.022989034093634494,0.02262931629353234,0.02292528612074854,0.02251786903648154,0.021661703738105036,,0.020695920480968265,0.0675376115602029,0.021597530505149367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10982216034070173,0.09724177388201327,0.08557906578794124,0.0895782919062899,0.0765964753710134,0.0632578768147366,0.04106576068000843,,0.04106576068000843,0.022411679998226217,0.02559417734760979,0.022411679998226217,0.02459182138855337,0.02406566451258036,0.02164003187284384,0.02390407749420226,0.02339790069720226,0.02254079537239146,0.023259806129527178,0.021946805523388294,0.022813922442925714,0.022456944678681895,0.022750660049934757,0.022346346335642437,0.021496702603942795,,,,0.028163818091408034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10633758347396005,0.09518909613577534,0.07535643134811425,0.0786030574765528,0.06763569195928905,0.05639150843830864,0.047424371852316925,0.05000613770072284,0.047424371852316925,,0.02339799462484557,,0.02543366013600746,0.024892712616353747,0.022386679178024452,0.02472528384444156,0.024199182608994035,0.02331251644331653,0.024061151481001544,0.02269626903756974,0.023459349460418333,0.023224078762549595,0.02352752292951054,0.023108698114163537,0.0222430082571746,,0.021250521493183298,,0.023713120775088713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10712957428368117,0.09589805421872492,0.07591767789078842,0.07918848453915532,0.06813943527083423,0.05681150628827283,0.04777758343976127,0.0503785780007069,0.04777758343976127,,0.023572260355769575,,0.025104049437746877,0.025081886708390823,0.022085854360163935,0.024908180691361845,0.02388090860240854,0.02309484507631009,0.023709804605268447,0.02234834171294823,0.0232744409675459,0.02289338990651174,0.022370003384449246,0.02195499892235037,0.02190843155380926,,0.020904392811814363,,0.023889733531464504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10725595486214355,0.09601118499187151,0.07600723784761185,0.07928190306107641,0.0682198192479312,0.056878526726616196,0.047833946574526116,0.05043800952437731,0.047833946574526116,,0.023600068511634542,,0.025044531021518063,0.024997388861846152,0.022032778587361707,0.02483580684724346,0.023823843173247525,0.023039410201970624,0.023654807795457065,0.022296986770812894,0.023220401219910813,0.022840200016869212,0.022318127410021146,0.021904003797081954,0.021857535607989743,,0.02085566455645432,,0.02391791620990047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10733099512326949,0.09607835799314743,0.07606041534235213,0.07933737163357582,0.06826754837455087,0.056918321062543846,0.04786741298528392,0.0504732978345718,0.04786741298528392,,0.023616579998628238,,0.025007573424483204,0.024961773477891035,0.022000299995809755,0.024800420398407335,0.02378870729491476,0.02300543907046002,0.02361987520190327,0.02226397477175249,0.023186116954319592,0.02280647817361377,0.022285170255296596,0.021871662971065298,0.021825263850562444,,0.020824880751329704,,0.02393465007498317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11086551409006865,0.10187086941727869,0.08968692872577706,0.09394392344818653,0.08023036865829689,0.06613372177833754,0.04260348151882008,,0.04260348151882008,,0.022202445186768557,0.022202445186768557,0.023162536869092462,0.02321665819494795,0.020468322227002955,0.02306494871476929,0.02212833684287016,0.021403260505636623,0.02186671471834996,0.02059885784865853,0.021461227554765046,0.021200214026078964,0.02011631727982759,0.019730225925860156,0.020200664778942244,,0.019267419796538163,,0.029771115187537316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10708300326503556,0.09590667794174976,0.07603347285053647,0.07929640507652269,0.06979211196528741,0.056718541889822324,0.047613562561783174,0.050193630322714074,0.047613562561783174,,0.023493771497416913,,0.025071336242834065,0.025128772400033323,0.02216363898704464,0.024964300018704495,0.02395379193721585,0.023241383999013862,0.02367470804065935,0.022294717778254203,0.023070491362545034,0.022945585764241442,0.02177173848485612,0.021353148035308044,0.021877722270288818,,0.02086722504290345,,0.023876699703445716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10163173923433154,0.09272643436108688,0.06927870941991171,0.08143055273853364,0.061972382560472716,0.05021132227099486,0.040264437086294985,0.04208527864679948,0.040264437086294985,,,,0.024195815770775054,0.02423127580246821,0.021383535308960852,0.024073281298315284,0.023117621728438262,0.022430844471349378,0.02286383680981766,0.021731840621349103,0.02227021755885188,0.02216169046885782,0.021032216469202215,0.02061757926745199,0.02113422007241907,,0.020147457304291728,,0.03369094362054994,0.07505233002218084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10200524898279258,0.09306721596568032,0.06953331761144795,0.08172982052140887,0.06220013905855176,0.05039585535576371,0.04041241408522591,0.04223994747328717,0.04041241408522591,,0.02001006800403592,,0.023822825032337146,0.02426533617037515,0.021548820599823396,0.024108563815024856,0.022483861805526275,0.022427957262289976,0.022909419168309016,0.021767365369188017,0.021903046248166386,0.021799920494825705,0.020689995202863038,0.020282412336658825,0.020841116153921774,,,,0.03381476218325416,0.07532815701401617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08773963333179782,0.07801963744569723,0.05410329421199677,0.06337273477292697,0.04658950145863186,0.04613214884239847,0.040607656742160804,0.04294858015779734,0.040607656742160804,0.017549448187995476,0.020007485289129504,0.017549448187995476,0.01746908971409768,0.017848407349101283,,0.01773103129253015,0.016491052856791838,,0.01647980931074621,,,,,,,,,,0.019591280224932325,,0.061538248659884644,0.05466608417919953,0.05466608417919953,0.05466608417919953,0.03787520089454294,0.03787520089454294,0.03787520089454294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08893590800527455,0.07908338609343978,0.05484095857369658,0.06423678212210068,0.04722471998563557,0.04676113165435675,0.041161316581679194,0.043534157014612614,0.041161316581679194,0.017788723867680618,0.02028027475749705,0.017788723867680618,0.017854818984115964,0.017994023233942686,,0.01787259368782677,,,0.016536231095873065,,0.016522146205500382,,,,,,,,0.019858394999226453,,0.05997826279105686,0.05328030670452641,0.05328030670452641,0.05328030670452641,0.03691506992784846,0.036915069927848466,0.03691506992784846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08642100665462306,0.07684709122715594,0.05329018337072868,0.06242031480598809,0.04588931435769763,0.04543883522996357,0.03999736994878801,0.042303111953836584,0.03999736994878801,0.017285699985824673,0.019706795591172152,0.017285699985824673,0.01833853800897563,0.018483158515808475,,0.018358376156213503,,,0.016984049285327377,,0.016968579144060338,,,,,,,,0.01929684561467006,,0.06254081662293372,0.055556692310840025,0.055556692310840025,0.055556692310840046,0.03849225555303324,0.03849225555303324,0.03849225555303324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08646635322410265,0.07688741420066127,0.0533181456347238,0.062453067804962056,0.04591339326006691,0.04546267775828613,0.04001835724789031,0.042325309114916686,0.04001835724789031,0.017294770086090257,0.01971713608140812,0.017294770086090257,0.018308551012433005,0.018452935037238972,,0.01832835672052811,,,0.01695627713539102,,0.016940832290746458,,,,,,,,0.019306970997193078,,0.06251335807050866,0.05553230013896326,0.05553230013896326,0.05553230013896326,0.038475355523994045,0.038475355523994045,0.038475355523994045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10113333125257705,0.09227970105079115,0.05548247624942189,0.07355049686274831,0.048661061891776235,0.04689927643703884,0.05517779892965716,0.05767067560578773,0.05517779892965716,,,,0.02509853447587952,0.025188896772004837,0.022188995336145177,0.025022299944688332,0.02319869670045569,0.022163415251323773,0.023709588180445502,0.02147104915865962,0.02325229818392647,0.022985730588288383,0.0218089598291634,0.02137488356798539,0.021953831319117323,,0.020920427375633145,,0.020529387270515016,,,,,,,,,0.07310038883631287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09833642002288956,0.08972764300084349,0.053948070540137755,0.07151640772441317,0.047315307047473505,0.04560224497069297,0.053651819279383714,0.056075753751363186,0.053651819279383714,,,,0.022820852038634237,0.022670614260777888,,0.022529743948718216,0.021050032925801,,0.021111676720192932,,,,,,,,,,,,0.023827507448701737,0.022457432890588627,0.022802117932740992,,,,,0.07107874774233779,0.02891305518727942,0.02720772555068503,0.02650422764662845,0.025518844383145726,0.024515504106099734,0.024110781545432686,0.023055650055654364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09689257022908375,0.08841019379112755,0.05315596411092801,0.0704663496632941,0.046620587875182584,0.044932678273199904,0.05286406263555008,0.0552524070658466,0.05286406263555008,,,,0.02329004495897102,0.023142454807133943,,0.022997749985963104,,,0.02158164643799123,,,,,,,,,,,,0.024503601992146785,0.02309465219981761,0.023449117521200113,,,,,0.07003511573653706,0.029733449804237568,0.02797973222507057,0.02725627289217878,0.02624292983268813,0.025211120237649483,0.024794913860831498,0.023709843501266138,0.021518477726554294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10245112103569491,0.09763318643386046,0.06754661796975439,0.07932862256724939,0.058037951261089,0.05743804197936463,0.050261991492964384,0.053263876964835706,0.050261991492964384,,,,0.023315493254970183,0.02290424998634958,,0.022820156187843537,0.021424064005178198,,0.021737372997690723,,,,,,,,,,0.024914553843027706,,0.0229393958533806,0.021841405826256637,0.02208046083363404,,,,,,0.028783826472452017,0.028151818800332636,0.026239200887853226,0.025163996628193214,0.025308326355990382,0.02366576695184923,0.022486509917220832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10733383247802426,0.10217625415045445,0.07003662321322597,0.07864238212818915,0.059989577991255386,0.059989577991255386,0.05358907113824807,0.05687175602304291,0.05358907113824807,,,,0.021825356640427496,0.021436638897606393,,0.021358067557481056,0.0200475315914965,,0.020343571688657032,,0.019725481674332333,,,,,,,,,,0.022000550941083215,0.02097637902783738,0.021199591023789773,,,,,,0.027046034868262472,0.02644913140591146,0.024626323243255917,0.02362661961404389,0.02374929778728502,0.022228370013128315,0.021142907773458036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1073611321661186,0.10220224204080142,0.07005443658972396,0.07866238432557214,0.0600048359647225,0.0600048359647225,0.053602701182881386,0.05688622099801831,0.053602701182881386,,,,0.022029128662589686,0.0216303806349573,,0.021550960108166872,0.020241863020122815,,0.02053824366695971,,,0.019846733219607494,,,,,,,,,0.021927562533605446,0.020904562969098154,0.02112738886964084,,,,,,0.02696580298449373,0.026067695010569526,0.024559803967212752,0.023421080013933945,0.02368322542440261,0.022165306530651584,0.020958771968545366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10795511058272159,0.10276767875589436,0.0704420146869556,0.079097586130408,0.060336814370088976,0.060336814370088976,0.053899259601481016,0.05720094558030614,0.053899259601481016,,,,0.021531421171569566,0.020975370799189857,,0.02090011755663599,0.019153951885914074,,0.02004737414792547,,,0.019313041956323433,,,,,,,,,0.021952239572902637,0.020928879063942037,0.021152413690055088,,,,,,0.026992685697645666,0.026093532206316838,0.02458504819022471,0.023446033657428766,0.023707520653983946,0.022189730318142444,0.0210951557523738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10738007371299312,0.10222027341322862,0.07006679617803731,0.0786762625998591,0.06001542251862885,0.06001542251862885,0.053612158218743156,0.05689625733984711,0.053612158218743156,,,,0.022323558481825295,0.022056719755717276,,0.02196919976325563,,,0.020815815833254446,,0.020554779999613138,0.020057619407359725,,,,,,,,,0.021781868431864644,0.020763972373633185,0.02098064489069361,,,,,,0.026694557075136478,0.025800118288594836,0.0242950712948869,0.023169237366987377,0.023508581151795986,0.021917353475296757,0.020816077691375466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10808528725126178,0.10289160020789265,0.07052695653683845,0.07919296522081368,0.06040957095792097,0.06040957095792097,0.05396425352361985,0.057269920809851056,0.05396425352361985,,,,0.021822386832707413,0.021561538728771958,,0.02147598359056904,,,0.020348493530791788,,0.020093318042369697,0.019607318878259512,,,,,,,,,0.021402420086358575,0.020544526256706414,0.02087709392299452,,,,,,0.02658792861703622,0.025706198911930822,0.024205729826415445,0.02307986664132037,0.023422854399592397,0.021831641170556318,0.02071832157388037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09061669619851521,0.08626240549967962,0.05912848970320862,0.0663939103366752,0.05064626165308793,0.05064626165308793,0.04524262729451579,0.0480140373155063,0.04524262729451579,,,0.015176533377290366,,,,,,,,,,,,,,0.015176533377290366,,0.040412089028345206,0.015395111231260042,0.04208527530918436,,,,,,,,0.040412089028345206,,,,,,,,,0.04231756567178932,0.04208527530918436,0.04208527530918435,0.041610583970678634,0.040412089028345206,0.040412089028345206,0.011027117992845094,0.009880452088961711,0.009659301650079109,0.009659301650079109,,,,,,,,,,,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10604806235375637,0.10095226752887217,0.069197642663914,0.0777003117380129,0.05927095269513186,0.05927095269513186,0.05294711859573606,0.056190479643351054,0.05294711859573606,,,,0.022165949461506036,0.02187911298213832,,0.02179179958534803,,,0.020700792917217898,,0.020401515037906513,,,,,,,,,,0.021097141490770164,0.021264628234264234,0.021599415402166026,,,,,,0.027794799070675738,0.027124922753980735,0.025558739096257672,0.02435178552464334,0.024750585804889914,0.023120026201668756,0.021917001864989776,0.019956878061934465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10911173790732505,0.10386872811514687,0.07119672799832422,0.07994503493514526,0.06098326091442832,0.06098326091442832,0.05447673440646675,0.05781379453478563,0.05447673440646675,,,,0.02445658489808538,0.02401375282544032,0.020109712406886342,0.023945883992447868,0.021871610434152797,0.020286097287823008,0.023321545626172255,0.02085458540200397,0.02254281045124048,0.022457106595652164,0.02134039296287473,0.020887763651244434,0.021676571027048643,,0.02061777369196712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019791606406287333,0.0189701882081561,,,,,,,,,,,,,,,,,,,,,,
873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10716267915449994,0.10197757743654295,0.07043270384886882,0.07911013965911759,0.06029655450768789,0.06029655450768789,0.05296546899008253,0.05296546899008253,0.05296546899008253,,,,0.021944044604213675,0.021710487744915002,,0.02156721110269241,,,0.0204937262096478,,0.020197296698476544,,,,,,,,,,0.020447961289590397,0.02056272439674231,0.020897037492418603,,,,,,0.02730785678924209,0.02730785678924209,0.025723102220462157,0.024294856450123102,0.02491255700134666,0.02322398320335909,0.021239526354991555,0.019997155567883892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10835954615237921,0.10311653362838573,0.07121934505150786,0.07999369647295117,0.06096998817643777,0.06096998817643777,0.05355702401988945,0.05355702401988945,0.05355702401988945,,,,0.02118732381623247,0.020972746772203562,,0.020833149826697712,,,0.019782714212879023,,0.019496316208376174,,,,,,,,,,0.020169341721233205,0.02028254109071342,0.02061229890730373,,,,,,0.026935765744877098,0.026935765744877098,0.025372604704549818,0.02396381990708743,0.02457310380207233,0.02290753815125755,0.020950121089531107,0.019724678582340505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10892866083118534,0.10365811150499474,0.07159339584927304,0.08041383100185273,0.061290208373641734,0.061290208373641734,0.053838310621810326,0.053838310621810326,0.053838310621810326,,,,0.02147988356119762,0.02093988615247189,,0.020452750091068762,,,0.02005964509776094,,0.019767067209818537,0.019284630271603015,,,,,,,,,0.020278980173482654,0.020439971668568528,0.020761775565233256,,,,,,0.026716898093837028,0.026073000030637963,0.024567554027116887,0.023407406925681884,0.023790741463199094,0.022223416056585604,0.021067045811716024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10821056382208843,0.10297475985748178,0.07112142636908152,0.07988371403271137,0.060886161220356255,0.060886161220356255,0.053483389065469254,0.053483389065469254,0.053483389065469254,,,,0.021774600565833246,0.02122323968044993,,0.02072976841871082,,,0.020335389059297496,,0.02003878917360147,0.019550061221973773,,,,,,,,,0.020608191136504986,0.020773232922049474,0.02110283522579195,,,,,,0.026953254798492077,0.02629469324692928,0.024760365698448538,0.023600057571644052,0.023966164527794036,0.022479493110703245,0.02139690992329214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1074040445264771,0.10220726426506854,0.07059134131387033,0.07928832154516821,0.06043236205209155,0.06043236205209155,0.0530847645342552,0.053084764534255195,0.0530847645342552,,,,0.021432199630591942,0.02124789020603457,,0.020796686251441963,,,0.019455611937732736,,0.019698252154084245,,,,,,,,,,0.021128920596426435,0.021298132671312756,0.021636063393036208,,,,,,0.027634311846215297,0.0269591097074802,0.025386012644956688,0.02419638575746082,0.02457174353413584,0.02304750678202974,0.021937568794055767,0.01996361473547188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10758238050255493,0.10237697139588767,0.07070855268902253,0.07941997357258185,0.06053270524047672,0.06053270524047672,0.05317290761433954,0.05317290761433954,0.05317290761433954,,,,0.02119865248733608,0.02101635148656732,,0.020570064311233833,,,0.01924360371334748,,0.019483599874009674,,,,,,,,,,0.021133539377036093,0.021302788441670505,0.02164079303502682,,,,,,0.02764035270491105,0.026965002967034208,0.025391562025599487,0.024201675085746683,0.024577114915606234,0.023052544965449475,0.0219423643451066,0.019967978780299354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
