threshold,MLS1,ACS1,DAL7,ACS2,LSC1,LSC2,CIT1,CIT3,HFA1,ACC1,CIT2,ACH1,ICL1,LYS21,LYS20,PCK1,ACO2,RIP1,CYT1,QCR2,QCR9,QCR7,QCR8,COB,COR1,ADY2,PYC1,PYC2,MAE1,IDH1,IDH2,KGD1,GDH2,IDP1,GDH3,GDH1,AAT1,AAT2,MDH1,MDH3,MDH2,IDP3,SDH2,SDH1,SDH3,SDH4,YJL045W,SDH5,SHH4,SHH3,FUM1,KGD2,LEU9,UGA2,QCR6,PGI1,PGM2,SOL4,TKL1,NQM1,TPI1,TKL2,FBA1,GPM1,TFS1,GAD1,JEN1,DCS2,ENO2,ZWF1,PGK1,TAL1,ENO1,CDC19,HSP104,SIS1,HSP78,BTN2,CUR1,HSP26,YJL144W,HSP82,HSC82,AHA1,STI1,SBA1,CPR6,FES1,LEU4,ACO1,TOM40,YMR31,TOM22,MSC1,TSL1,RTC3,GLC3,MBF1
853,0.05830852114971609,0.0629376658643048,0.05477910501851876,0.05523434276531352,,0.04386342988591315,0.04252063909297803,,0.0467849095429506,0.04954485471862925,0.04275193381259111,0.04923482754992947,0.03445918492372005,0.046700785335136975,0.046700785335136975,0.03696770610927656,,,,,,,,,,,0.03855946339174356,,,,,,,,,,,,,,,,,,,,,,,,,,0.040585326762525666,,,0.029238235238236904,,,0.027932757180242854,0.02930655297328084,0.027602509709359985,0.029115049016075988,0.02676118113912593,0.02709066037515337,,,,,,0.02701748815623529,0.02600208495390421,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,0.06032774147944625,0.0650999509148565,0.05726318031411254,0.05876633273472596,,0.04894960277787974,,,0.05605304615391847,0.05605304615391847,0.04193390107501726,0.055208283698971204,0.03112548887061793,0.054894413707146476,0.054894413707146476,0.03471411823333651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04894960277787974,,,0.026757765896952068,,,0.02556504969628482,0.026819065511518785,0.025267193152168542,0.026643529854644132,0.0244890262848872,0.024622333689257463,,,,,,0.024804721461327353,0.02379437750230206,0.023654481663673062,,0.02334933268801111,,,,,,,,,,,,,,,,,,,,,,,,
855,0.06111101240957686,0.06598137650465333,0.05803953910494297,0.05958267335693361,,0.04994678953487134,,,0.057201806852515066,0.057201806852515066,0.04225223500703484,0.05634186096132666,0.031323615919402616,0.056065649276362435,0.056065649276362435,0.030256530301972014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04994678953487134,,,0.026046265453881997,,,0.024885613194683603,0.026084437400934038,0.02461241929119191,0.025914359779480506,0.023856574141874747,0.023973401176007523,,,,,,0.02414631252735781,0.023393850200694562,0.02301890716461725,,0.022750524775935477,,,,,,,,,,,,,,,,,,,,,,,,
856,0.05906032993293291,0.06370437539318236,0.0561912680889551,0.05768824989456766,,0.049968601350674303,,,0.05545474281945424,0.05545474281945424,0.04070783549904091,0.054629383495842586,0.03008073762726115,0.05790144455227938,0.05790144455227938,0.028757166083983782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04841217332194134,,,0.027302788378488155,,,0.025768233615206654,0.027809940151654274,0.026255955058956223,0.027630266983761035,0.024984384309172797,0.02510257434817996,,,,,,0.025704162712141855,0.024947073633183936,0.024696604531341964,,0.02388552084606371,,,,,,,,,,,,,,,,,,,,,,,,
857,0.045430056345201565,0.04900232299471727,0.04322313265585219,0.04437463261960022,,0.03843656778466827,,,0.04265658681144046,0.04265658681144046,0.0313130533221318,0.042021708533257894,0.02313853659238838,0.044538625020647406,0.044538625020647406,0.02212042629980657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03723934092997776,,,0.019117858313492046,,,0.018047512326988997,0.019532976726671612,,0.019404522476584817,,,,,,,,,,,,,0.06771540953293795,0.06015342260088776,0.06015342260088776,0.06015342260088774,0.04167708369296125,0.04167708369296125,0.04167708369296125,,,,,,,,,,,,,,,,,
858,0.04744862638644123,0.0514091680600915,0.04624949176421298,0.047382365439784954,,0.04384687003092634,,,0.04540052846334296,0.04540052846334296,0.035787845780537834,0.04453437200962726,0.025293848985853254,0.04788642946064153,0.04788642946064153,0.024011306150129832,0.018386308391831304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019071845800202717,,,,0.019220538541909592,0.017663379833622175,0.01909083206988254,,,,,,,,,,,,,0.0642357796410049,0.05706237362358936,0.05706237362358938,0.05706237362358936,0.03953546146506817,0.03953546146506817,0.03953546146506817,,,,,,,,,,,,,,,,,
859,0.04372912662610902,0.046598979239267806,0.042784009164211594,0.04340201060429164,,0.03758767351135466,,,0.04182014750437246,0.04182014750437246,0.030350695660926828,0.041102467631553855,0.021159600584658045,0.04346934269023351,0.04346934269023351,0.020258360080292585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03651520839250773,,,0.020220920684469998,,,,0.020380385948090444,0.01872739873438352,0.020242795143689575,,,,,,,,,,,,,0.070102180847857,0.06227365586165192,0.06227365586165195,0.06227365586165195,0.04314607972405599,0.04314607972405599,0.04314607972405599,,,,,,,,,,,,,,,,,
860,0.043228449718781786,0.045959803319738916,0.042376806836937425,0.042871089055313574,0.03404222564904592,0.03767330263984291,,,0.03889830418062976,0.03889830418062976,0.031134679709339464,0.04081527671701604,0.02280633109071982,0.043129016169881115,0.04059118281829457,0.019248409827196236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03376872964242078,,,0.020231155567427446,,,,0.020390701544895414,,0.020253041098473732,,,,,,,,,,,,,0.06961624337452002,0.061841984512503126,0.061841984512503126,0.061841984512503126,0.0428469977737953,0.0428469977737953,0.0428469977737953,,,,,,,,,,,,,,,,,
861,0.05767511381296737,0.06101086527203155,0.05656110136806626,0.056813256686603864,0.046216475966477835,0.04330590348199318,,0.037610829650294886,0.04863235421313407,0.04863235421313407,0.043524530812994164,0.05123368035938634,0.032976519990871485,0.0507052729820225,0.05049298132934074,0.02834653102471998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04229979805604539,,,0.02877282045624519,,,0.02659485698746994,0.02887641129040034,0.027180540141221367,0.028685425613305733,0.026350713819886053,0.026656305430269464,,,,,,0.025408016087010928,,0.025437340954107428,,,,,,,,,,,,,,,,,,,,,,,,,,
862,0.05920487775787706,0.0636245284485069,0.05765903787252425,0.05905078556152617,,0.04965777986643064,,,0.05650020831180024,0.056500208311800255,0.045127682269563485,0.05539312080473054,0.03190297228232494,0.054905105591529425,0.05906213432416465,0.030468136332126798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024778171847641594,,,,0.024615048337992163,,,,,,,,,,,,,,,0.025994497862629605,0.02487585439400877,0.02449982200326039,,,,,0.03154255025985848,0.029682129580567203,0.02891465212608592,0.027839653274795314,0.026745064311039343,0.026303534295326742,0.02515244397188921,,,,,,,,,,
863,0.05904290610630672,0.06348587205141414,0.057470681124603115,0.05886971019467244,,0.0498225479553813,,,0.05631218925628503,0.052911863437070016,0.040237863936696705,0.055593447830565065,0.031732643602476324,0.05516105478349868,0.05937135082449031,0.030264606218917717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025259979823117795,,,,0.02509990609788183,,,,,,,,,,,,,,,0.026742424216175117,0.025591594592821672,0.02520474281497401,,,,,0.03245010787924599,0.030536158270022075,0.02974659858040811,0.02864066933857253,0.027514586328014064,0.027060352395635017,0.025876142340754336,,,,,,,,,,
864,0.05967846747190957,0.064167268583376,0.05809160776229044,0.05950764038795352,,0.05037099197593005,,,0.05692597425825458,0.05391335275738543,0.04064260733331249,0.05620010050729921,0.032048406706388345,0.05575946894561454,0.06001384267539488,0.030566626912668843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025732450251633773,,,,0.02527857621880186,,0.02518576499397107,,,,,,,,,,,,,0.025092080409413173,0.024152540993480152,,,,,,0.03148496555679444,0.030793648861727762,0.028701546577990206,0.02752544272972967,0.027683316684148643,0.02588661580722151,0.024596694637309742,,,,,,,,,,
865,0.05741263982035166,0.06239434558449913,0.0565038271910993,0.05843710393462307,,0.046573040057832464,,,0.053677635418127735,0.05405764922937552,0.032042405027988295,0.05596330054383212,0.028427440720065558,0.05554375640412299,0.059288371403591354,0.027152544067436554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049933020418659387,,,0.025686280141687626,,,,0.025228797911149754,,0.025136327236474545,,,,,,,,,,,,,0.02610456541148017,0.025154193277211655,,,,,,0.03209124117984336,0.0313829904856217,0.029220153062047668,0.028033963277494283,0.028179526013923477,0.02637488218146062,,,,,,,,,,,
866,0.05725180138223314,0.06274334126576774,0.05634264245299749,0.05826720453907699,,0.04644151126806426,,,0.053520889680383,0.053899163443279836,0.03197246672692999,0.05580048428856203,0.028374324620829745,0.05537331314510182,0.059104397030757205,0.02710549998606422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049789805794727617,,,0.026078328970156783,,,,0.02560628659389803,,0.02551226768573572,,,,,,,,,,,,,0.026187783650485363,0.025232147347425835,,,,,,0.03220488430655594,0.03113228641612204,0.029331433067674693,0.027971470852066437,0.028284547478061677,0.026471718007042518,,,,,,,,,,,
867,0.0559990254346594,0.06099975329140347,0.05525296157977958,0.05722614720801554,,0.042639817865885596,,,0.05320826700649101,0.05353953086717932,0.028803261087027382,0.0551282473101293,0.025387316742639634,0.05467815365593861,0.05790286795306627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04998355270936334,,,0.025338276920776608,,,,0.02468391424750069,,,,,,,,,,,,,,,0.02587258958973083,0.024929926462288362,,,,,,0.03181318592394723,0.030753456724925535,0.028975579450882104,0.027633153524547708,0.027941338287312163,0.026152492720458935,0.024862443091515977,0.05029474034453536,,,,,,,,,
868,0.05558639031874352,0.06058419414308379,0.05484537728193227,0.05690909729850817,,0.04249557445697533,,,0.05299659106562232,0.05333044726002632,0.027347564110510408,0.054817082722792336,,0.05295868912463032,0.05619062336977749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04976465682047517,,,0.026651464771117805,,,,0.026332893566879553,,0.026228405924474382,,,,,,,,,,,,,0.026359912149064347,0.025390289996442487,,,,,,0.032305134041182154,0.031222704959870565,0.029401331983605714,0.028038873867273818,0.028449539847736738,0.0265238730073146,0.025191134587428186,0.05007815332453229,,,,,,,,,
869,0.05696453998119207,0.061882266603128046,0.052923551554147026,0.05808032260254854,,0.03911177119356326,,,0.05405258448968372,0.054398995003692004,0.0279306033493729,0.0559259050176389,,0.054349730914174194,0.057348803028493135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0510535123753648,,,0.025801754656311918,,,,0.025493340236207356,,0.02539218390063228,,,,,,,,,,,,,0.025529564285747784,0.024902936642496543,,,,,,0.031715022418709445,0.03066326401483206,0.0288734513757531,0.027530481915062924,0.02793960985427254,0.026041554388624457,0.024713547364220833,0.051380702834130126,,,,,,,,,
870,0.05661405527835873,0.061501524691963454,0.05259792976828753,0.05772297284400507,,0.038871128900856484,,,0.05372001612314385,0.05406429528339941,0.02775875522739925,0.05558181070550605,,0.054015334300161075,0.05699595407730482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0507393963460001,,,0.025679675885264857,,,,0.025345537551567654,,0.02524439935783963,,,,,,,,,,,,,0.025587666487309667,0.024908121011131174,,,,,,0.03216702620149911,0.031396156604994604,0.029599255003328353,0.028207884422058155,0.028670323171753765,0.02666934744497975,0.025276859605985712,0.05106457370590171,,,,,,,,,
871,0.05658455757271412,0.061443640753271335,0.05220556415570438,0.05766755411379288,,0.0388555498444605,,,0.05366929917475132,0.05401356194431767,0.027715965937958963,0.05552877067906543,,0.05396493682386206,0.05694563696974938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050688599028863995,,,0.02567986771453881,,,,0.025347559691430717,,0.025246404697678894,,,,,,,,,,,,,,0.025169513332430407,0.024779390269878177,,,,,0.03238891204951047,0.03160831403006391,0.029783260910795584,0.028376813863653524,0.02884153056008951,0.02694146100225871,0.02553959264066206,0.051013742238497244,,,,,,,,,
872,0.05820352297801033,0.0630970759734567,0.053951856837860475,0.0591521488360516,,0.03803971358843965,,0.030701715823700727,0.052478409042818024,0.05280086176954272,0.030701715823700727,0.05451116451050562,0.02704745316601145,0.05268966574128471,0.05554848379216779,0.027396253512143025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049619590991934935,,,0.02903680756895093,,,0.025967719779603087,0.02851104202432,0.027689198446128393,0.02843046273445825,0.02666286750544716,0.02676462195616075,,,,,0.02533701604255052,,,,,0.02573615344456304,,,,,,,,,,,,,,,0.04992447811018935,,,,,,,,,
873,0.05706107341326338,0.06193654009484932,0.05132990726840936,0.05664147327660685,,0.03812258867994898,,,0.052574860586203344,0.05290816842257683,0.027592690914320223,0.05452426608090653,0.025554410604160055,0.05283403517029619,0.05574216489957699,0.025715921367658837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04966673085692253,,,0.026312989880561258,,,,0.026032933063957747,,0.025861130786623703,,,,,,,,,,,,,,,,,,,,0.032894162489751286,0.032894162489751286,0.030985218309541616,0.02926479957410498,0.030008861711927567,0.027974860240643256,0.02558444760123696,0.049981602216200995,,,,,,,,,
874,0.04621641822720258,0.05016727894338369,0.04157153235404192,0.04587379209610825,,0.030867895834434757,0.04275595852265624,0.048917932631538784,0.04257668636332916,0.042576686363329175,0.0223607229899046,0.04415727920692115,0.020710659987793995,0.04278858322373282,0.045144326825065466,0.020841661099343784,,,,,,,,,,,,,,0.048589166558508874,0.04858916655850887,0.048589166558508874,,,,,,,0.04275595852265622,,,0.03161513088375425,,,,,,,,,0.04275595852265622,,0.04022094276199652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04047616420126375,0.047977756661123756,0.020903174102236334,,,,,,,
875,0.04465158733623866,0.04735300232544482,0.040466716197220864,0.04361889145531373,,0.02798449522048802,0.04931002040977324,0.023856941362036033,0.03852280771500368,0.03852280771500368,0.022991453441802593,0.04011080382799884,,0.03878619594271214,0.04130640986592086,,,,,,,,,,,,,,,0.057287411258361266,0.057287411258361266,0.057287411258361266,,,,,,,0.04931002040977324,,,0.03431579262938122,,,,,,,,,0.04931002040977324,,0.036438921688579255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036658552946609003,0.05383886817248562,0.022596599378924484,0.02613009746913358,0.022056760305299402,,,,,
876,0.057491714926435525,0.060942114165955796,0.05216386067334163,0.05606578032695641,,0.035819125699915286,,0.03217539399892909,0.04932849082519698,0.04932849082519698,0.031059836693098086,0.0514661862875468,0.02892129715154661,0.05131839884039621,0.05455038986712104,0.027915029283968825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04668098129491749,,,0.027385022084983085,,,,0.026691598112526384,,,,,,,,,,,,,,,,,,,,,,0.03399770312924614,0.03316702125836426,0.03123168495533674,0.02976812103593367,0.03022991296799508,0.028354688106772892,0.026989163160213388,0.04695799432810576,,,,,,,,,
877,0.05745964369351306,0.06094568672837566,0.052404710159684606,0.055982468725399456,,0.0315904038585625,,0.03249721795680332,0.04913025009755368,0.04913025009755368,0.031359804608431255,0.0513057407389226,0.029236786672924262,0.0513849470803519,0.05195715350714566,0.028231257044143684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04677965561058238,,,0.027041516883035428,,,,,,,,,,,,,,,,,,,,0.027298736649041467,,,,,,0.03486686962703778,0.034014951002315524,0.03203013696044911,0.03052915637435871,0.03100275422386025,0.02907958839971466,0.0276791531966906,0.0470611601035487,,,,,,,,,
878,0.0574919920332477,0.060979997622995274,0.05243421269849223,0.056013985452638006,,0.031608188464429914,,0.0325155130762876,0.04915790919738868,0.04915790919738868,0.03137745939269856,0.05133462458548127,0.02925324625128658,0.05141387551809627,0.05198640408277154,0.028247150534518782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04680599138461592,,,,,,,,,,,,,,,,,,,,,,,0.0272747883725058,0.026848787174776737,,,,,0.034836282078372215,0.03398511081361291,0.03200203798329622,0.030502374157706964,0.030975556535517923,0.029054077840984686,0.027654871193330904,0.04708765435755862,,,,,,,,,
879,0.057380786095953665,0.061304829224132794,0.052512383192045285,0.05611390641353929,,0.03172976358667402,,0.032470136229045723,0.049353459491360885,0.049353459491360885,0.03133079355814852,0.05151369816411672,0.029007229787373547,0.05162108658439333,0.052197192635754834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046990518107019326,,,0.027246503164483703,,,,0.027180266663405388,,,,,,,,,,,,,,,,0.027180569523466744,,,,,,0.034713687209157525,0.03386550924741806,0.031889419630468964,0.030395061070070443,0.030866423402298178,0.02895188106480971,0.027557651117580274,0.04727378534592225,,,,,,,,,
880,0.05752549532096906,0.06145943453595077,0.05264481473912665,0.05625542068098259,,0.031809783220613355,,0.03255202301675881,0.049477924514598454,0.049477924514598454,0.03140980702525814,0.051643611116625625,0.029080383433880853,0.051751270360920684,0.05232882930036357,0.02704524908160006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04710902400282507,,,0.027271259600300746,,,,0.027155961537189282,,,,,,,,,,,,,,,,,,,,,,0.03445427984371483,0.03361244011994922,0.03165111736421895,0.03016792580013644,0.03063576575054298,0.028735530345671723,0.027351719156762398,0.04739300561644125,,,,,,,,,
881,0.05745260226332185,0.061381556612786485,0.052578106204168466,0.05618413699016364,,0.03176947566047662,,0.032510774932286796,0.0494152288840127,0.0494152288840127,0.03137000629235867,0.05157817125033277,0.029043534414950695,0.051685694074915925,0.052262521164301134,0.027010978869941936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04704933010913182,,,0.02762635043049981,,,,,,,,,,,,,,,,,,,,0.027088292109701685,,,,,,0.03461316512074757,0.03376539058199234,0.03178956891318701,0.029988667333330082,0.030768763293842226,0.02885598269516163,0.02746352103708389,0.04733295187729137,,,,,,,,,
882,0.057354747788658365,0.06127701026084159,0.052488554073216606,0.0560884429921025,,0.03171536522459345,,0.032455401899968414,0.04933106383191186,0.04933106383191186,0.031316576241064216,0.05149032222952301,0.028994066859251127,0.051597661918980874,0.052173506544394406,0.02696497320538822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04696919470534285,,,0.027476195844967435,,,,,,,,,,,,,,,,,,,,0.0273501675288415,,,,,,0.03475383191223387,0.033894547891260215,0.031897243267123426,0.0301947312979941,0.030862139948835896,0.029050902802024003,0.027719954496599513,0.04725233340297063,,,,,,,,,
883,0.043216966253884374,0.04673855850524677,0.040336764429466355,0.04307568747966356,,0.02429783753522105,0.04897955889932891,0.024839365719338077,0.037873428872912895,0.037873428872912895,0.02396069284963647,0.03951654095718186,0.021942605059575654,0.039286285567502875,0.0397057384332708,,,,,,,,,,,,,,,0.05507099975913246,0.05507099975913246,0.05507099975913246,,,,,,,0.048979558899328896,0.048979558899328896,,0.029239865721091465,,,,,,,,,0.048979558899328896,,0.03605396738480501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03627382635714092,0.05244245554111591,,0.02219474958532008,,,,,,
884,0.040819684341267946,0.04414513948968444,0.038092460646430126,0.040923860651723265,,0.023060461249685332,0.05284107539390551,0.023359956258614048,0.03601184783867307,0.03601184783867307,0.02252200947472582,0.03601184783867307,,0.0373612899282151,0.037765493898856056,,,,,,,,,,,,,,,0.0597828323914238,0.0597828323914238,0.0597828323914238,,,,,,,0.04713014172274713,0.04713014172274713,,0.03255857948590341,,,,,,,,,0.05284107539390551,,0.0342760800567616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034487375114416796,0.056786333899340596,0.02178598698042268,0.024728813600356954,,,,,,
885,0.04139996550046797,0.04477269438457183,0.03863397236013891,0.041505622752071356,0.05028166939376712,0.023388282285090198,0.05028166939376712,0.023692034830885274,0.036523782145515146,0.036523782145515146,0.02284217603104324,0.036523782145515146,,0.03789240752450759,0.03830235754518352,,,,,,,,,,,,,,,0.055432648856411616,0.055432648856411616,0.055432648856411616,,,,,,,0.045337035474031215,0.045337035474031215,,0.026871374515677646,,,,,,,,,0.05028166939376712,,0.034763339176697085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03497763794550212,0.05321237968220189,,0.020357383330817293,,,,,,
886,0.04134738887719488,0.04459511218377129,0.03859400508421566,0.04150669580803388,0.05031183397585961,0.023392283199595177,0.05031183397585961,0.02362722073595351,0.03653696261238128,0.03653696261238128,0.022777536046512004,0.03653696261238128,,0.037905178109644465,0.0383159947717224,,,,,,,,,,,,,,,0.05546590357343261,0.05546590357343261,0.05546590357343261,,,,,,,0.04536423371038405,0.04536423371038405,,0.026887494978508123,,,,,,,,,0.05031183397585961,,0.03477496690427134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03498965699042932,0.053244302432870545,,0.020369595971488824,,,,,,
887,0.04208723239537473,0.045393068368856156,0.03928458132802548,0.04224938986172232,0.04807960905989624,0.023810849633186665,0.04807960905989624,0.024049990990346545,0.03719073146446128,0.03719073146446128,0.023185102590899384,0.03719073146446128,,0.03858342892768682,0.03900159647824532,,,,,,,,,,,,,,,0.05207881154627289,0.04771825927039609,0.05207881154627289,,,,,,,0.04367801946334672,0.04367801946334672,0.043270859090188185,0.022664411912107364,,,,,,,,,0.04807960905989624,,0.035397207741182664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0356157393533227,0.05036359846614784,,,,,,,,
888,0.05631455877740776,0.06085787948944071,0.0523367846019304,0.05671312516308729,,0.03349635367557535,,0.029850960823145208,0.052538202050272834,0.052538202050272834,,0.052538202050272834,,0.05438493956673198,0.05500790630021041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04995704846560131,,,0.027417558775547992,,,,,,0.02514501292514417,,,,,,,,,,,,,0.02617105083831705,0.026832567617302103,0.02638624931693843,,,,,0.033271849912517054,0.032419321179141515,0.030997933998012577,0.02965390230922015,0.029426933696300825,0.028228077081147947,0.027234843998032405,0.050280535338428835,,,,,,,,,
889,0.057537178251126815,0.06169499341865222,0.05347411526968587,0.057949580928352076,,0.03421364940986625,,0.030480590448773066,0.05368452731103695,0.05368452731103695,,0.05368452731103695,,0.05557870275445687,0.05621659221965996,0.024828242750630763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05104620129348842,,,0.0265009473591668,,,,,,,,,,,,,,,,,,,0.025038710441876045,0.02567160543656989,0.0252445979481524,,,,,0.03183227991003534,0.03101663745722574,0.029656749301646797,0.028370869705589146,0.028153721322309075,0.02700673552362684,0.026056476562950685,0.051377240353048,,,,,,,,,
890,0.04745032267907135,0.050879230340790976,0.04409955617652764,0.04779042695082834,0.03903517284466939,0.02821564688906132,0.03903517284466939,0.025137031328340782,0.0442730808359069,0.04427308083590689,0.03903517284466939,0.0442730808359069,,0.04583518795921354,0.04636124887977796,0.02047559796780044,,,,,,,,,,,,,,0.04332693723716655,0.040366806142273996,0.04332693723716655,,,,,,,0.0360350804148354,0.03277671320068508,0.03234025296265815,,,,,,,,,,0.03903517284466939,,0.04209728034185303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04237028486993259,0.0421555245356182,,,,,,,,
891,0.04688677299717815,0.05019611492631944,0.04376526785535195,0.04707093792151618,0.042174522743833945,0.02651803661154679,0.042174522743833945,0.02678007626164,0.04143495704113544,0.04143495704113544,0.02581526235318091,0.04143495704113544,,0.04299186451614629,0.04345868799225323,0.02217541525128867,,,,,,,,,,,,,,0.04790411167871331,0.0444749675690445,0.04790411167871331,,,,,,,0.03868070944872076,0.034869730348789645,0.03422449059489019,,,,,,,,,,0.042174522743833945,,0.03943612875232045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03967995022072396,0.04633892366675417,,,,,,,,
892,0.05891989834891225,0.06307855712627218,0.05499728320832504,0.059151327767654416,,0.03332368430770668,,0.03365297439443978,0.05206891626135533,0.05206891626135533,0.03244054850589659,0.05206891626135533,,0.05402539192181128,0.05461202200959235,0.027866562975649496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049557104249874036,,,0.029310963527442967,,,0.027234182577326016,0.026375280156960765,0.028334206908781835,0.02624502410548632,0.027949513615925733,0.028004147664522305,,,,,,,0.025831816894849865,,0.025881299216798683,0.027137961131319378,,,,,,,,,,,,,,,0.04986350060038598,,,,,,,,,
893,0.06079810161492598,0.06508297283170764,0.056755798012863415,0.06104742062356639,,0.03444507726798997,,0.034642691565393346,0.05443501213233221,0.05443501213233221,0.0333970077558008,0.053768246794752866,0.02551688646973066,0.05576906624909412,0.05637199701152183,0.028684274707027824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051176028867241354,,,0.021055634995602247,0.02572675392671505,0.027049598459896695,,,,,,,0.025711248486733958,0.026994434702932193,,0.026143567074930266,,,,,,,,,,,,,,,,,,,,,0.0514913839385925,,,,,0.02728996745617763,0.02131632363569071,0.02089549328644807,,
894,0.06125794589717608,0.06568463528870426,0.056932136049366006,0.061697017496743466,,0.03642614998161632,,0.03245168458688458,0.057156154846202754,0.057156154846202754,,0.057156154846202754,0.022989547643655486,0.059172821293179675,0.05985196127771696,0.026433815445412595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05434721569842772,,,0.019677737292259984,0.02539700241514067,0.026326033119166484,,,,,,,0.025009200878733023,0.02628755803170585,,0.025586552844572428,,,,,,,,,,,,,,,,,,,,,0.05469966212379542,,,,,0.02650824567958365,0.021063714060278915,0.02060895264917991,0.02012194570809229,
895,0.0612766160984513,0.0657046546566992,0.05694948782999629,0.061715821518293225,,0.03643725194629824,,0.03246157521370994,0.05717357490329848,0.05717357490329847,,0.05717357490329848,0.022996554399684392,0.05919085599002407,0.059870202962895996,0.026441871945636523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05436377964684252,,,0.02000438431861797,0.025112056752906366,0.026404790622703914,,,,,,,0.024937597006511766,0.026349321324137136,,0.025677087498970252,,,,,,,,,,,,,,,,,,,,,0.05471633349085777,,,,,0.02679732887504457,0.02080809111884087,0.02039784233384539,0.019865769739136924,
896,0.05663633618008705,0.06063381756028321,0.05286575007873649,0.0568587960744376,,0.03203215620016782,,0.0323486839705069,0.050050878031858745,0.050050878031858745,0.031183248147614983,0.050050878031858745,,0.05193152644332679,0.052495420472270515,0.026786536859352696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04763641647489882,,,,,,,,,,,,,,,,,,,,,,0.026574961980625093,0.02687357590803603,,,,,,0.0343945066221194,0.0343945066221194,0.03288257871709207,0.03132598243866267,0.03134679071867817,0.029829540450217903,0.02721054209031353,0.047930937802976886,,,,,,,,,0.02567475409189964
897,0.05741362965941966,0.06001212018192444,0.05371747205100215,0.056135765784789564,,0.03135220713467442,,0.03397776929814918,0.049010929788319356,0.049010929788319356,0.03280057155697775,0.049010929788319356,0.025641289753953068,0.05083993932103711,0.05138051102148828,0.02851310611987425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04666678706680886,,,,,,,,,,,,,,,,,,,,,,0.0269794781387774,0.02729030429864136,,,,,,0.035008335209240134,0.035008335209240134,0.033438699524850846,0.031846136630584006,0.03007601065523153,0.03030579997195746,0.027612481412931482,0.046950460633488705,,,,,,,,,
