threshold,PDX1,IRC15,PDA1,HSP82,HSC82,PGI1,AHA1,TAL1,TKL1,TPI1,ZWF1,PGK1,STI1,NQM1,TKL2,SSE1,FBA1,GPM1,ENO2,SBA1,HSP104,CDC19,ENO1,PYK2,FES1,PFK1,MAE1,PKP1,ERR3,TDH1,ERR1,TDH3,TDH2,MLS1,PTC5,AIM22,GPM2,KGD2,PKP2,PYC2,ILV2,CPR6,PYC1,LPD1,PTC6,LSC1,YMR31,KGD1,HSP78,SIS1,BTN2,CUR1,HSP26,YJL144W,MDH1,MBF1,CIT3,IDH1,IDH2,ACO1,CIT1,FUM1,ICL2,NCE103,SIP5,CYT1,MDH3,IDP3,ATP2,ATP18,ATP6,ATP15,ATP16,MDH2,ATP4,CIT2,IDP1,TOM40,TOM22,TOM70,PTC7,ACS1,TIM8,TOM7,TIM54,TOM20,TIM22
889,0.06356281761794182,0.05520789131312334,0.09594536850068865,,,,,,,,,,,,,,,,,,,,,,,,0.05057643416860286,0.01710924576840746,,,,,,,0.02256937266219467,,,0.06356281761794182,,0.05057643416860286,,,0.05057643416860286,0.05520789131312334,0.02256937266219467,0.03641220498280639,,0.040298811275852865,,,,,,,0.033392259150153605,,,0.04029881127585286,0.03731092624338143,0.03923850976793183,0.03641220498280639,0.03641220498280639,,,,,0.033392259150153605,0.015625330282839526,,,,,,0.033037848894642924,,0.03641220498280639,,0.017599321449780915,0.016693022616760613,,,,,,,,
890,0.07502604691474324,0.0646864330213963,0.10065743259146177,,,,,,,,,,,,,,,,,,,,,,,,0.04462957823058734,0.019150380855843186,,,,,,,0.025971985196438875,,,0.07502604691474325,,0.04462957823058734,,,,0.0646864330213963,0.025971985196438875,0.03605544288264657,,0.04001959763444471,,,,,,,0.03328436097462034,,,0.04001959763444471,0.037285426633287745,0.038937604122574014,0.03605544288264657,0.03605544288264657,,,,,0.030274719555893333,0.015743954518367402,,,,,,0.029871576286992055,,0.03605544288264657,0.015743954518367402,0.017532189093016928,0.016629347323768473,,,,,,,,
891,0.07398874476490547,0.06379208527421085,0.09926575362771572,,,,,,,,,,,,,,,,,,,,,,,,0.044012534425819795,0.018885609725697517,,,,,,,0.025612899289774553,,,0.07398874476490547,,0.044012534425819795,,,,0.06379208527421085,0.025612899289774553,0.03817637444654459,,0.04336279786931382,,,,,,,0.03501377494516536,,,0.04336279786931382,0.04025873690916889,0.04194598981230903,0.03817637444654459,0.03817637444654459,,,,,0.03156407698389566,0.01881094718314222,,,,,,0.03098000601284329,,,0.01881094718314222,0.01707413861470068,0.016196352155519157,0.015126420259017554,,,,,,,
892,0.10184009737576534,0.08780514113019848,0.13663205191068922,,,0.018904322021213945,,,0.017564886836431457,0.018274355638899904,,,,0.017010931388184845,0.016926921787477615,,0.018026244863532725,0.01806148149596296,,,,0.01750282810543978,,,,,0.060580035597599974,0.025994660938997393,,,,,,,0.035254283148530234,,,0.10184009737576534,,0.060580035597599974,,,,0.08780514113019848,0.035254283148530234,0.016719496215332256,,0.018990911142632905,,,,,,,,,,0.018990911142632905,0.017631475202796006,0.01837041437492353,0.016719496215332256,0.016719496215332256,,,,,,,,,,,,,,,,,,,,,,,,,
893,0.10252296485862185,0.08839390014801642,0.13754820957127664,,,0.01630249035211562,,,0.015180315822535918,0.015802254044096846,,,,,,,0.015546443967273478,0.015573894561512695,,,,0.015135472959174903,,,,,0.06098624236179082,0.026168962703631664,,,,,,,0.0354906733741279,,,0.10252296485862185,,0.06098624236179082,,,,0.08839390014801642,0.0354906733741279,0.018317762903163858,,0.020194280163895156,,,,,,,0.016516417942332235,,,0.020194280163895156,0.020194280163895156,0.019385429447426727,0.018317762903163858,0.018317762903163864,,,,,0.016516417942332235,,,,,,,,,,,,,,,,,,,,
894,0.10174559091021458,0.08772365894627263,0.1365052589024365,,,0.019460798381246407,,,0.018020644918004643,0.018826017956762572,,0.017206732664670956,,0.01680913647892035,0.016967095387327463,,0.01856358235002174,0.018968090259270425,,,,0.018031770563461055,0.01718684197201592,0.01703362373543793,,,0.0605238180055631,0.025970538185859506,,,,,,,0.03522156757007198,,,0.10174559091021458,,0.0605238180055631,,,,0.08772365894627263,0.03522156757007198,,,0.017648806784890916,,,,,,,,,,0.017648806784890916,0.017648806784890916,0.017074177025647223,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,0.10172338429400679,0.08770451270505335,0.13647546576970537,,,0.019504426389254488,,,0.018056388800180057,0.018868628030493242,,0.017259214199254348,,0.01669068126056517,0.016857292312228097,,0.018605869839744316,0.01901204924221899,,,,0.01807222731650136,0.017225379382638555,0.017069989929164687,,,0.06051060830098663,0.025964869952287466,,,,,,,0.03521388024105586,,,0.10172338429400678,,0.06051060830098663,,,,0.08770451270505335,0.03521388024105586,,,0.017651868988873443,,,,,,,,,,0.017651868988873443,0.017651868988873443,0.01707713952693831,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,0.07947837556474358,0.059205101013793705,0.10977818854812679,,,,,,,,,,,,,,,,,,,,,,,,0.06214138939537357,0.02486527196011177,,,,,,,0.037063678970351975,,,0.07947837556474358,,0.06214138939537357,,,,,0.037063678970351975,0.03836335061817351,0.015532050622120236,0.04229338781731505,,,,,,,0.03459074865351287,,,0.04229338781731505,0.04229338781731505,0.040599391459917096,0.03836335061817351,0.03836335061817351,,,,,0.03459074865351287,0.020502023392743218,,,,,,,,,,0.01172650885803383,0.011061797647670226,,0.016790404419402098,0.01085997142711394,0.010560690176537425,,,,
897,0.07882549345101514,0.058718755498818956,0.10887640595290765,,,,,,,,,,,,,,,,,,,,,,,,0.06163092348096364,0.02466101399433936,,,,,,,0.036759216116188535,,,0.07882549345101514,,0.06163092348096364,,,,,0.036759216116188535,0.03773704913708368,0.015278481886536755,0.04160292645240647,,,,,,,0.03402603684485668,,,0.04160292645240647,0.04160292645240647,0.03993658545906048,0.03773704913708368,0.03773704913708368,,,,,0.03402603684485668,0.02016731728888871,,,,,,,,,,0.01484436628813872,0.014124862167355492,0.013262882734329485,0.016652478163992353,,,0.01297358401111365,,,
898,0.07832579700399686,0.05834652118462049,0.10818620852011142,,,,,,,,,,,,,,,,,,,,,,,,0.06124022813429853,0.024504681055167885,,,,,,,0.03652618935182263,,,0.07832579700399686,,0.06124022813429853,,,,,0.03652618935182263,0.03811864851508583,0.015432978841599155,0.04202361782124238,,,,,,,0.0343701102367297,,,0.04202361782124238,0.04202361782124238,0.040340426684571974,0.038118648515085826,0.038118648515085826,,,,,0.0343701102367297,0.02037125045031466,,,,,,,,,,0.014745290780924498,0.014066664676466393,0.01318251246314837,0.01654691353244625,,,0.01292510334794868,,,
899,0.09336318765477053,0.07211930208551524,0.11172801581954073,,,,,,,,,,,,,,,,,,,,,,,,0.07123648850080323,0.026231547652234243,,,,,,,,,,0.09336318765477053,,0.07123648850080323,,,,,,0.036805826027388654,0.014901460478155925,0.04057630652770884,,,,,,,0.03318638900365523,,,0.04057630652770884,0.04057630652770884,0.03895108521057281,0.036805826027388654,0.036805826027388654,,,,,0.03318638900365523,0.01966965590970286,,,,,,,,,,0.014583796929898182,0.01387447417580671,0.013033742307967545,,,,0.01273074540586919,0.012237455537640904,0.01149499614023577,0.01072519436310926
900,0.093633278258546,0.07232793619852528,0.1120512340815705,,,,,,,,,,,,,,,,,,,,,,,,0.07144256872014162,0.026307432963365168,,,,,,,,,,0.093633278258546,,0.07144256872014162,,,,,,0.03642626037989757,0.01474778691324951,0.04015785722980352,,,,,,,0.03284414934788199,,,0.04015785722980352,0.04015785722980352,0.03854939625330203,0.03642626037989757,0.03642626037989757,,,,,0.03284414934788199,0.019466809608257606,,,,,,,,,,0.015044804912958466,0.014260176275523243,0.013055328593109707,,,,0.012708373422853313,0.01252920331484847,0.012398792730457329,0.010960379249736852
