threshold,PTC6,PKP1,UTH1,CDC42,HOG1,KSS1,STE11,BNI1,FUS3,BEM1,RHO1,CDC24,PBS2,CLA4,SHO1,BEM2,STE7,PTP2,RGA1,ACT1,RDI1,PTC1,STE5,RSR1,STE50,PTP3,SSK1,PDA1,PDB1,PDX1,IRC15,MAE1,PGI1,TAL1,TKL1,TPI1,ZWF1,PGK1,NQM1,TKL2,FBA1,GPM1,ENO2,CDC19,ENO1,PYK2,PFK1,ERR3,TDH1,TDH3,TDH2,ERR1,AIM22,SLT2,GIC2,SPA2,STE20,KGD2,LPD1,PYC1,PYC2,PKP2,LSC1,YMR31,KGD1,HSP104,SIS1,BTN2,HSP78,HSP26,CUR1,YJL144W,MDH1,HSP82,HSC82,AHA1,STI1,SBA1,CPR6,FES1,BOI2,BUD6,BEM3,STE12,GPA1,RHO3,SPT15,STE4,TAF6,TAF10,TAF12,TAF5,TAF9,SKO1,SLN1,PTC7,YPD1,IDH1,ACO1,IDH2,CIT2,FUM1,CIT1,MDH3,MDH2,IDP1,IDP3,TOM40,TOM22,TOM70,ACS1,TIM8,TOM7
800,0.2521576383983607,0.21550324179448022,0.11619725715721461,0.026513927209734223,0.02547930670133952,0.023079576360289317,0.02269210846155793,0.02191023845696938,0.0215008160730896,0.021440022683170388,0.020409886116302272,0.01989920198042483,0.019491684579988042,0.01928757916176225,0.01703517036436664,0.016654200227743266,0.01659873023574698,0.01650873606541732,0.016385798081985627,0.015680556482034348,0.015656680572356467,0.01516888886878722,0.01508898813656892,0.014891647557082553,0.014768118273227387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,,,0.06660293217732133,0.04756936686746923,0.05271094385493456,0.04461040874439486,0.049190777033398116,0.05237665706106008,0.05380083596529464,0.04789803581631162,0.04573490004913021,0.04406790815547311,0.046253777479203506,,,0.03910466933146484,,0.037677670422793824,0.031527902954208605,,,0.031171437870841815,0.029923086103593188,0.02984698335597742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031372425036708576,0.03443138192784666,,0.033910989314654756,,0.03033458069691113,0.030295101060209186,0.029862409573599567,0.029862409573599567,0.029862409573599567,,,,,,,,,,,,,,,,,,,,
870,,,,0.06686686483667505,0.047518040418194504,0.05250355766425904,0.044598672253567194,0.04916686937375535,0.052163362161073215,0.054040462105002525,0.048241580845810275,0.04597474217482732,0.04410766636836881,0.04567736645579387,,,0.039116461234000845,,0.037901839777709716,0.03124632487923601,,,0.031214903749422974,0.03002810063348292,0.02992137163881683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03142119142685348,0.03445044361239642,,0.03298577144311788,,0.030461513506192254,0.030404495194141533,0.02999613274910066,0.02999613274910066,0.02999613274910066,,,,,,,,,,,,,,,,,,,,
871,,,,0.0679817498403415,0.05671964375992707,0.053463112829453346,0.0436203552031391,0.04574627139495413,0.04688437313582783,0.05086548332366755,0.047251594949622694,0.04660555873515549,0.05533513947423772,0.044132202199892924,0.03677960810294723,,,0.032385454194849776,0.03499077903979986,0.03129668454174537,,,,,,0.03129704258777224,0.031501860833444965,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03208367130541614,,,0.030386208385741603,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02984293525997336,,0.03235356680411344,,0.028950158572110293,0.028912404127736255,,,,0.03141491047262235,0.02919923092550787,,,,,,,,,,,,,,,,,,
872,,,,0.06763838731695604,0.056206577172835656,0.05297950371246397,0.04322578032064307,0.04761047033177191,0.046460273058356684,0.04955341712044109,0.04890914519069269,0.044962604125889816,0.0548345966415563,0.04281384067796855,0.03644691228976813,,,0.032092506401921364,0.03306497423025677,0.03254614744830281,,,,,,0.03101394019568869,0.031216905725241984,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03179345333776271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030210319872411212,0.03412796411407892,,0.030537899540654608,0.03049807449352624,0.030062782396514956,,0.030062782396514956,0.031130741887780897,,,,,,,,,,,,,,,,,,,
873,,,,0.06838152193540954,0.05634363138790345,0.05272879519618448,0.04317057502057785,0.04618380311590177,0.04617273357071578,0.04977778433935086,0.05025075757403688,0.0455203985280035,0.05497406588338299,0.043344563172924726,0.03660295575426814,,,0.032110152513012157,0.03346885284651062,0.032140639742610305,,,,,,0.03103492645576589,0.03135891333683737,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031381472131064236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030297503761690905,0.03370861590025117,,0.030179818193799484,0.03019945033742326,0.029768411552087697,0.029768411552087697,,0.031131246198199333,,,,,,,,,,,,,,,,,,,
874,,,,0.06926847413717953,0.056801064375016815,0.0509654928147977,0.042021280175960546,0.04693260868512433,0.04618117187448581,0.05035438827259554,0.0503036579469198,0.04622931844921805,0.05599332305809464,0.04406553513981519,0.03743633965719232,,,0.032520646106485585,0.03398320767782423,0.031258972498341635,,,,,,0.03144342406241625,0.03218028856854985,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03038918543135974,,,0.029396384394318725,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029512059849012017,0.0302517561540542,0.03245874702417178,,,0.029079696469060813,,,,0.031130899497961106,0.029842077680043856,,,,,,,,,,,,,,,,,,
875,0.17950638395179128,,,0.035231328873927915,0.028170738340065032,0.026556069856679663,0.022015974321550634,0.023949339452213735,0.024123741988599817,0.02551529292189201,0.02478538859815569,0.02359651602190252,0.027835398835219155,0.022515255659747394,0.019661451182146576,,,0.015472260947998034,0.016354236842944844,0.01549553495328278,,0.17950638395179128,,,,,0.01674830788510923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015033895089142645,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015385668203939228,,0.016269146973421533,,,,,,,0.01612110288018208,0.015502321728259027,0.17950638395179128,0.015141876588246672,,,,,,,,,,,,,,,,
876,0.17999208113151016,,,0.0349025949387761,0.027723421514908638,0.027165486234479116,0.021730230242884147,0.023512366172018153,0.023941148205337,0.02529756223038172,0.024566843071958524,0.02341946424727331,0.027520222234763907,0.02268209713289131,0.019462005067297998,,,0.015345238057658597,0.01620193917053018,0.015881152481254636,,0.17999208113151016,,,,,0.016522941425023554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01537126402338017,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016047539158557906,,0.01656624315407453,,,,,,,0.015945643107609885,0.015286976457780387,0.17999208113151016,0.014931378276629664,,,,,,,,,,,,,,,,
877,0.17976872898562798,,,0.034769023026802515,0.02838971346681404,0.026754897568687708,0.022051119324359,0.02353801870274069,0.023397498279695325,0.02532176714578751,0.02461938128847974,0.023203259209556574,0.02818897261110887,0.021673989430963488,0.02002943385387161,,,0.01559489696737467,0.016171362837194614,0.01570041284714863,,0.17976872898562798,,,,,0.01704626225372158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015099056871232943,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015424772590638736,,0.01632284858217815,,,,,,,0.016198898788136715,0.015784047353072463,0.17976872898562798,0.015414180043550484,,,,,,,,,,,,,,,,
878,0.1799734016496472,,,0.034861416917860565,0.027068050242534177,0.02734372832119372,0.022658929922142225,0.024301024573751724,0.024557755035366228,0.026007281952056493,0.02527788046253892,0.022929202543295477,0.025539795873357814,0.02214676444674619,0.01785693252031748,,0.01801074573715959,,0.01661183156912638,0.015713475928625986,0.015051833922934632,0.1799734016496472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015277762175017051,0.017530122647382136,0.01512832981300784,0.016298512386704475,,,0.014601789549967622,,,,0.015306628509971672,,0.1799734016496472,,,,,,,,,,,,,,,,,
879,0.17970334476437216,,,0.03485297024867182,0.027028255000474073,0.027464351696000693,0.022806614858133983,0.024295136611251378,0.02467691538354673,0.026000980575733648,0.0252717558149217,0.022923646963351585,0.02564431900662283,0.022141398445894217,0.017958102866261205,,0.01811051879866967,,0.016607806642479992,0.01577461644440306,0.015048186972435457,0.17970334476437216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015386919484499304,0.01762978908308568,0.015124664328107747,0.01644792397150084,,,0.014735646951536568,,,,0.01495944555930136,,0.17970334476437216,,,,,,,,,,,,,,,,,
880,0.18306931827822953,,,0.03320436708706939,0.027838185865451986,0.026603366689289476,0.02327555121234585,0.023145936450028427,0.0249475388004056,0.024771091172446656,0.02407635994941974,0.021839320531784973,0.026620089160600505,0.021094073663536772,0.018706220652679316,,0.018194119378436263,0.014867641673541505,0.01582222990848218,0.015015853661427537,,0.18306931827822953,,,,,0.014569827368219743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01533469303721365,0.015475831306737922,,0.015218928866987861,,,,,,,0.01535808594418521,0.014812732785020852,0.18306931827822953,,,,,,,,,,,,,,,,,
881,0.18041104023391505,,,0.03510451323774178,0.027433584277600873,0.02621671202519981,0.022937263185096483,0.02457555518887564,0.024584950021797433,0.02609589240502538,0.0255976754338217,0.02245904472838577,0.026233191451275138,0.022370677278545397,0.018434343504673045,,0.01792968513600225,0.014651554624701815,0.016752419482303323,0.01601242435187284,0.01519366778834105,0.18041104023391505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01511181784045861,0.015250904799303652,0.015339499032436895,0.01534663275104765,,,,,,,0.015134870753748433,,0.18041104023391505,,,,,,,,,,,,,,,,,
882,0.1832739923716718,,,0.03321292255395721,0.02786867312444837,0.02663250162409996,0.023301041657790972,0.023278426955717513,0.02497486033925896,0.024596275929910295,0.02427099036531429,0.021141712978434143,0.026649242409187476,0.021175554242731705,0.018726706951486212,,0.018214044844570527,0.01488392411538442,0.015923042116735862,0.015190845613326471,,0.1832739923716718,0.014503346024869957,,,,0.014585783655840434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01535148697488312,0.015492779813350857,,,,,,,,,0.015374905500823419,0.01482895509286245,0.1832739923716718,,,,,,,,,,,,,,,,,
883,0.1833394988880098,,,0.03328924732022209,0.02787927051089146,0.026642628941981095,0.02330990214934977,0.023331921811327514,0.02498435731980036,0.024652799260800187,0.024326766175577327,0.021190297570738467,0.02665937609294647,0.021224216603759425,0.018733827999176042,,0.01822097094654344,0.014889583900295463,0.01595963397238517,,,0.1833394988880098,0.014508861090544493,,,,0.014591330069381046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015357324555998749,0.015498671122708382,0.014515169959273622,,,,,,,,0.015380751987105371,0.014834593975164618,0.1833394988880098,,,,,,,,,,,,,,,,,
884,0.1792834998322279,,,0.03584860428046172,0.02726212872479225,0.026052861731063245,0.02279390892633386,0.02614296172926543,0.02443129798150602,0.027280342563121337,0.025863093653811807,0.02353986845455427,0.02606923816333801,0.023239406284347123,0.01831913178008486,,0.01781762744621697,,0.017818145871915717,0.015254011545262031,,0.1792834998322279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014696851274916095,0.014884787171460585,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015017371374566267,0.015155589061967381,0.014925080782792238,0.014696911490736507,,,,,,,0.01504028021080251,,0.1792834998322279,,,,,,,,,,,,,,,,,
885,0.17860531541723468,,,0.03488242869411606,0.026871978361402326,0.027009036127714058,0.022354055279778705,0.025358345694305274,0.025604804347015883,0.026574115925670865,0.025620517688043586,0.022925906529448238,0.025566397928825046,0.023026871032006305,0.017109951596367145,,0.018625764038999054,0.014915087278614236,0.01733500357023393,0.016759745457315636,,0.17860531541723468,0.014864679265039692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014989014915917524,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01583745912876511,0.015821223712925367,,0.016544159381347984,,,,,,,0.015587507794443997,,0.17860531541723468,,,,,,,,,,,,,,,,,
886,0.17801711489318425,,,0.035447960018468117,0.026783480929410873,0.026920087323657985,0.022280436714734873,0.025819945993241226,0.02552048009664326,0.02697417837486522,0.026069754384519774,0.02327396223128667,0.025482200162231777,0.022966309234791833,0.01705360342737816,,0.01856442384795835,0.014865967451843994,0.017624860595717853,0.01681728196361394,,0.17801711489318425,0.014815725446878609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01578530165664618,0.01576911970886859,0.014764423225334103,0.016812979045806937,,,,,,,0.015536173486548881,,0.17801711489318425,,,,,,,,,,,,,,,,,
887,0.17999771202206305,,,0.033278992039754214,0.024638210056362506,0.027508097569549514,0.023381001888685807,0.024942226243383762,0.02677081174673139,0.02586359625282893,0.025205720622059124,0.021443679242987044,0.023462634667935574,0.021140210972763123,0.015657438595169916,,0.020282410417501975,,0.016907990841446535,0.015751016987688077,,0.17999771202206305,0.017035064132542195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01796180286338412,0.017559856323441907,0.014364602880797168,0.015432506691772962,0.017035064132542195,,,,,,0.014383928764482717,,0.17999771202206305,,,,,,,,,,,,,,,,,
888,0.021032679715390704,0.01594431940155776,,,,,,,,,,,,,,,,,,,,,,,,,,0.08941268488292528,0.08063366409394504,0.05923498206068269,0.05144892209148849,0.0471328094465221,,,,,,,,,,,,,,,,,,,,,,,,,,0.0592349820606827,0.05144892209148849,0.0471328094465221,0.0471328094465221,,0.035155220267968516,0.011319085445390465,0.03890765713333933,,,,,,,,0.03223952590135783,,,,,,,,,,,,,,,,,,,,,,,,,0.03890765713333933,0.037883958264264404,0.03602291679691919,0.035155220267968516,0.035155220267968516,0.035155220267968516,0.03223952590135783,0.031897350232414176,0.015085928691007972,0.015085928691007972,,,,,,
889,0.020216741238588035,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08594402321463458,0.07750557438069335,0.05693702946072656,0.04945302068032642,0.04530434663210077,,,,,,,,,,,,,,,,,,,,,,,,,,0.05693702946072656,0.04945302068032642,0.04530434663210077,0.04530434663210077,,0.036371704186921074,,0.04025398746112714,,,,,,,,0.03335511739857255,,,,,,,,,,,,,,,,,,,,,,,,,0.04025398746112714,0.03919486531202191,0.037269425812171915,0.036371704186921074,0.036371704186921074,0.036371704186921074,0.03335511739857255,0.033001101348725186,0.015607950442406223,0.015607950442406223,0.017579745966063456,0.01667445519679718,,,,
890,0.023268209763843563,0.01715675853967261,,,,,,,,,,,,,,,,,,,,,,,,,,0.09017863817931077,0.07999767809245545,0.06721557032165477,0.05795234677028239,0.03998348143535668,,,,,,,,,,,,,,,,,,,,,,,,,,0.06721557032165477,0.05795234677028239,,0.03998348143535668,,0.03601871135866478,,0.039978827623241786,,,,,,,,0.03325045249352534,,,,,,,,,,,,,,,,,,,,,,,,,0.03997882762324181,0.038897936393508054,0.03724744206194273,0.03601871135866476,0.03601871135866476,0.03601871135866476,0.03024387715046153,0.029841144584229973,0.015727915346560747,0.015727915346560747,0.017514328155176853,0.01661240615702112,,,,
891,0.022946829178335244,0.0169197893374492,,,,,,,,,,,,,,,,,,,,,,,,,,0.08893309054876447,0.07889274991424167,0.06628718865566104,0.05715190877674343,0.03943122946561884,,,,,,,,,,,,,,,,,,,,,,,,,,0.06628718865566102,0.05715190877674343,,0.03943122946561884,,0.038138019400626985,,0.04331923212669144,,,,,,,,0.034978597300215054,,,,,,,,,,,,,,,,,,,,,,,,,0.04331923212669144,0.04190384750862947,0.04021828975500294,,0.038138019400626985,0.03813801940062699,0.03153236518203876,0.03094888101550195,0.018792048197750787,0.018792048197750787,0.01705698456641652,0.01618008000187365,0.01511122304471906,,,
892,0.031572692140772116,0.023280048658851697,,,,,,,,,,,,,,,,,,,,,,,,,,0.12236362014123195,0.10854904988498222,0.09120497581767861,0.07863568456635547,0.05425368616181266,0.01887818970744444,,0.017540606085520608,0.018249094156633814,,,0.01698741639536739,0.016903522924994953,0.01800132635620243,0.018036514279415064,,0.017478633141166957,,,,,,,,,,,,,,0.09120497581767861,0.07863568456635547,,0.05425368616181266,,0.016696384086757794,,0.01896465913273848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018964659132738475,0.018345020106248736,0.017607102403723818,,0.016696384086757794,0.016696384086757794,,,,,,,,,,
893,0.03178410161966227,0.023435930929947283,,,,,,,,,,,,,,,,,,,,,,,,,,0.12318296202863986,0.1092758899646272,0.09181568067375595,0.07916222595288727,0.05461696666599644,0.01627980377190152,,0.015159190862781615,0.015780263593791907,,,,,0.015524809502814998,0.015552221896748947,,0.015114410402844544,,,,,,,,,,,,,,0.09181568067375595,0.07916222595288727,,0.05461696666599644,,0.01829227186538561,,0.02016617776070958,,,,,,,,0.016493433660029037,,,,,,,,,,,,,,,,,,,,,,,,,0.02016617776070958,0.019358452642616864,0.020166177760709576,,0.01829227186538561,0.01829227186538561,0.016493433660029037,,,,,,,,,
894,0.03154343350134834,0.023258474871401442,,,,,,,,,,,,,,,,,,,,,,,,,,0.12225022490004255,0.10844845670476758,0.09112045551484205,0.07856281231554106,0.05420340888315232,0.01943392175447596,,0.017995757236721706,0.018800018002994735,,0.01718296904908297,0.016785921969493398,0.016943662726386727,0.018537944836875066,0.018941894094423567,,0.018006867516939005,0.017163105826766622,0.01701009919452666,,,,,,,,,,,,0.09112045551484205,0.07856281231554106,,0.05420340888315232,,,,0.017624432636225033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017624432636225033,0.017050596478007763,0.017624432636225033,,,,,,,,,,,,,
895,0.0315365584542075,0.023253405571917657,,,,,,,,,,,,,,,,,,,,,,,,,,0.12222357985966889,0.10842481982794612,0.0911005953614718,0.07854568916253477,0.05419159498244773,0.019477495380396857,,0.01803145718942618,0.018842574909089964,,0.017235383298452676,0.01666763536955061,0.016834016370679446,0.01858017952537885,0.018985798089976653,,0.018047273836495098,0.01720159519973198,0.017046420302413948,,,,,,,,,,,,0.0911005953614718,0.07854568916253477,,0.05419159498244774,,,,0.017627495924492788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017627495924492788,0.017053560028280696,0.017627495924492788,,,,,,,,,,,,,
896,0.03323855878620416,0.02229907625851855,,,,,,,,,,,,,,,,,,,,,,,,,,0.09844863960803044,0.09185903890183295,0.07127588873608394,0.0530948973539377,0.05572814900881151,,,,,,,,,,,,,,,,,,,,,,,,,,0.07127588873608394,,,0.05572814900881151,,0.0383633506181735,0.015532050622120234,0.042293387817315044,,,,,,,,0.03459074865351287,,,,,,,,,,,,,,,,,,,,,,,0.01505756740405792,,0.042293387817315044,0.040599391459917096,0.042293387817315044,,0.0383633506181735,0.0383633506181735,0.03459074865351287,,,0.02050202339274321,0.011726508858033823,0.011061797647670221,,0.010859971427113941,0.010560690176537423,
897,0.03296551771857507,0.02211589853327688,,,,,,,,,,,,,,,,,,,,,,,,,,0.0976399245900867,0.09110445473906986,0.07069038667259524,0.05265874464489806,0.055270365222208996,,,,,,,,,,,,,,,,,,,,,,,,,,0.07069038667259524,,,0.055270365222208996,,0.03773704913708368,0.015278481886536754,0.04160292645240647,,,,,,,,0.034026036844856666,,,,,,,,,,,,,,,,,,,,,,,0.01493387569087788,,0.04160292645240647,0.039936585459060474,0.041602926452406465,,0.03773704913708368,0.03773704913708368,0.034026036844856666,,,0.020167317288888705,0.01484436628813872,0.014124862167355492,0.013262882734329486,,,0.012973584011113648
898,0.03275654025003151,0.021975699779855026,,,,,,,,,,,,,,,,,,,,,,,,,,0.09702095829798077,0.09052691858486947,0.07024226090119624,0.052324926403470244,0.05491999120083857,,,,,,,,,,,,,,,,,,,,,,,,,,0.07024226090119624,,,0.05491999120083857,,0.03811864851508584,0.015432978841599157,0.042023617821242386,,,,,,,,0.0343701102367297,,,,,,,,,,,,,,,,,,,,,,,0.014839205752305512,,0.042023617821242386,0.04034042668457198,0.042023617821242386,,0.03811864851508583,0.03811864851508583,0.0343701102367297,,,0.02037125045031466,0.0147452907809245,0.014066664676466395,0.013182512463148372,,,0.012925103347948682
899,0.27584226822482816,,,0.026610709871385172,0.014902058182251602,0.023166451858943688,0.015948710366178398,0.018383381696566226,0.02628480855843408,0.01933183646156053,0.013483040418378266,0.017898170486888704,0.014608130378681958,0.019498454598529384,,,0.018099971507237963,,,,,,0.01629718204244982,,,,,0.027084172633016382,0.029199206100685417,0.022632324341056248,0.017482558994081153,0.017268554696629648,,,,,,,,,,,,,,,,,,,,,,,,,,0.022632324341056248,,,0.017268554696629648,,,,,,,,,,,,,,,,,,,,,,,0.01678982948398146,0.017319263435420177,,,0.016125768400301502,,,,,,,,0.27584226822482816,,,,,,,,,,,,,,,,,
900,0.2733615142780317,,,0.028467897649549167,0.014778512247609496,0.023246784884417785,0.015959389968816302,0.019666376098940255,0.026386193148228362,0.020681024460655662,0.014424035153149682,0.019147301518732722,0.014478120482095245,0.02085927104230317,,,0.018127034658887178,,,,,,0.015524816740470394,,,,,0.026660858291659078,0.028742834666853984,0.02227859053490926,0.01720931387612625,0.016998654376740047,,,,,,,,,,,,,,,,,,,,,,,,,,0.02227859053490926,,,0.016998654376740047,,,,,,,,,,,,,,,,,,,,,,,0.01685320919645322,0.017340510213235343,,,0.016168997322454755,,,,,,,,0.2733615142780317,,,,,,,,,,,,,,,,,
