threshold,PTC6,PTC5,UTH1,CDC42,HOG1,KSS1,STE11,BNI1,FUS3,BEM1,RHO1,CDC24,PBS2,CLA4,SHO1,BEM2,STE7,PTP2,RGA1,ACT1,RDI1,PTC1,STE5,RSR1,STE50,PTP3,SSK1,PDA1,PDB1,IRC15,PDX1,MAE1,PGI1,TAL1,TKL1,TPI1,NQM1,TKL2,ZWF1,PGK1,FBA1,GPM1,ENO2,CDC19,ENO1,PYK2,PFK1,ERR3,TDH1,ERR1,TDH3,TDH2,MLS1,AIM22,SLT2,GIC2,SPA2,STE20,KGD2,PKP2,ILV2,PYC2,HSP82,HSC82,AHA1,STI1,SBA1,HSP104,CPR6,FES1,PYC1,LPD1,LSC1,YMR31,KGD1,SIS1,BTN2,HSP78,HSP26,CUR1,YJL144W,MDH1,CIT3,IDH1,IDH2,ACO1,FUM1,CIT1,ICL2,CYT1,QCR2,RIP1,MBF1,MDH3,IDP3,ATP18,ATP15,ATP6,ATP2,ATP16,MDH2,CIT2,IDP1,TOM40,TOM22,TOM70,PTC7,ACS1,TIM8,TOM7,TIM54,TOM20,TIM22
881,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10307300509457966,0.09808578361031305,0.05799544318032794,0.06774476431456997,0.05094413557149607,0.02030980998455032,,,,,0.019405203596926202,,,,,,,,,,,,,,,,0.05799544318032794,,,,,0.07609104113906179,,,0.05094413557149607,0.02508720349501537,0.024472746761646687,0.023040695110135963,0.02173542342374851,0.022300827542058296,,0.02091446729580466,0.01990522792537033,0.05094413557149607,0.06774476431456998,,,0.020891089910774183,0.0196332665365284,,0.01932570274051808,,,,,,0.020891089910774183,0.020891089910774183,0.01963350430713615,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10022692373224777,0.09537741083718126,0.05639405637896077,0.06587417646342168,0.04953745149706647,0.021471890990427612,,,,0.02045811695430019,0.020337836392815466,,,,0.019593843192174103,,,,,,,,,,,,0.05639405637896077,,,,,0.07398999349979292,,,0.04953745149706647,0.027374224566297924,0.02669740038714649,0.02512420220150471,0.023783200579368464,0.024308892086761694,0.021032236521273465,0.022882251924466496,0.021833916365647195,0.04953745149706647,0.06587417646342168,,,,0.021542649735749757,,0.021202181992589306,,,,,,,,,,,,,,,0.019614007864290867,,,,,,,,,,,,,,,,,,,,
883,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09891069348965108,0.09412486683074406,0.05565346133977762,0.06500908373146339,0.04888690083289771,0.017338423809662846,,,,,,,,,,,,,,,,,,,,,0.05565346133977762,,,,,0.07301831978710745,,,0.04888690083289771,0.020888886970066543,0.020372158223510347,0.019172491129499418,0.018149985944247698,0.01855019622858949,,0.01746293343901683,,0.04888690083289771,0.06500908373146339,,,0.028499357786334237,,,,,,,0.025347024375698298,,0.028499357786334233,0.028499357786334233,0.027139080644933124,0.025347024375698295,0.025347024375698298,,,,,,0.025347024375698295,,,,,,,,,,,,,,,,,,,
884,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09900973793144721,0.09421911897442518,0.05570919005644058,0.06507418072131045,0.04893585383922401,0.017548742309363513,,,,,,,,,,,,,,,,,,,,,0.05570919005644058,,,,,0.0730914368432017,,,0.04893585383922401,0.020998971711373333,0.02047951979672915,0.019273530439502973,0.018245636636898654,0.018647956035320257,,0.01755496335486858,,0.04893585383922401,0.06507418072131045,,,0.029139800875580768,,,,,,,0.022972530576115178,,0.029139800875580765,0.029139800875580768,0.027679224889291292,0.025756197112715703,0.025756197112715703,,,,,,0.022972530576115178,,,,,,,,,,,,,,,,,,,
885,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08308764681513715,0.07906742350939987,0.04675040662133412,0.054609381435796495,0.04106631352974419,,,,,,,,,,,,,,,,,,,,,,0.04675040662133412,,,,,0.061337355461375885,0.01396751684483879,,0.04106631352974419,,,,,,,,,0.04106631352974419,0.05460938143579648,0.04004816499327467,0.016214176185744764,0.044150798773817494,,,,,,,0.03610988057598217,,0.044150798773817494,0.044150798773817494,0.042382406687988025,0.04004816499327467,0.04004816499327467,,,,,,0.03610988057598217,0.02140241668931806,0.010601962883154278,0.010601962883154278,0.010601962883154278,,,,,,,,,,,,,,,
886,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08739659790208164,0.08495372211353394,0.05395045617259755,0.06224771452031482,0.04921255979585342,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06224771452031482,,,0.04921255979585342,,,,,,,,,0.04921255979585342,0.05395045617259755,0.03938315834987684,0.01594493701130184,0.043417667193360834,,,,,,,0.03551026982029928,,0.043417667193360834,0.043417667193360834,0.04167863956119372,0.03938315834987682,0.03938315834987682,,,,,,0.03551026982029928,0.021047025892122855,0.009904408095213866,0.009904408095213866,0.009904408095213866,0.009904408095213866,0.009904408095213866,,,,,,,,,,,,,
887,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08929747397118692,0.08680146563242887,0.05512387863431285,0.0636016023572388,0.05028293300786517,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0636016023572388,,,0.05028293300786517,,,,,,,,,0.05028293300786517,0.05512387863431285,0.03701264023367627,0.013102576088959223,0.0400913059246864,,,,,,,0.03362420893444451,,0.0400913059246864,0.03673446597188846,0.03877090074876917,0.03701264023367627,0.03701264023367627,,,,,,0.03362420893444451,0.017447515498007406,0.009437784420163797,,0.009452768628929766,0.009437784420163797,0.009437784420163797,0.03331076877334935,,,,,,,,,,,,
888,0.02084754676437494,0.02084754676437494,,,,,,,,,,,,,,,,,,,,,,,,,,0.0886256603841637,0.0799239139153217,0.05099606059679235,0.058713586442974725,0.046717939053373236,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058713586442974725,,,0.046717939053373236,,,,,,,,,0.046717939053373236,0.05099606059679235,0.03515291633051841,0.011318343636217896,0.0389051072756601,,,,,,,0.032237413047263,,0.03890510727566011,0.03602055599398757,0.03788147549585795,0.03515291633051841,0.03515291633051841,,,,,,0.032237413047263,0.01508494001746772,,,,,,0.03189525980319202,0.03515291633051841,0.01508494001746772,,,,,,,,,,
889,0.02004449690177798,0.020044496901777984,,,,,,,,,,,,,,,,,,,,,,,,,,0.08521178990825301,0.07684523569896735,0.04903168656669202,0.056451932443177644,0.04491835874967368,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056451932443177644,,,0.04491835874967369,,,,,,,,,0.04491835874967369,0.04903168656669202,0.036379677688072036,,0.04026281204668143,,,,,,,0.033362429595592547,,0.04026281204668143,0.03727759611423096,0.03920345771401857,0.036379677688072036,0.036379677688072036,,,,,,0.033362429595592547,,,,,,,0.03300833593741081,0.036379677688072036,0.015611372058566341,0.01758359984445127,0.01667811061494916,,,,,,,,
890,0.023010149846145696,0.023010149846145696,,,,,,,,,,,,,,,,,,,,,,,,,,0.08917849712063676,0.07911045065063313,0.05730961671112775,0.06647010495404514,0.03954003804056162,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06647010495404514,,,0.03954003804056162,,,,,,,,,,0.05730961671112775,0.03601520554455706,,0.03997493635860171,,,,,,,0.03324721612273243,,0.03997493635860171,0.03724381665162317,0.038894150335400335,0.03601520554455706,0.03601520554455706,,,,,,0.030240933419073423,0.01572638449924759,,,,,,0.029838240052065243,0.03601520554455707,0.01572638449924759,0.017512623430704005,0.016610789219444193,,,,,,,,
891,0.022692364091854853,0.022692364091854853,,,,,,,,,,,,,,,,,,,,,,,,,,0.08794688167425789,0.07801788174515463,0.056518132088192306,0.06555210778402014,0.03899396333451127,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06555210778402014,,,0.03899396333451127,,,,,,,,,,0.056518132088192306,0.038134358574141394,,0.043315073961301714,,,,,,,0.0349752397431778,,0.043315073961301714,0.04021442924565678,0.041899825204450646,0.038134358574141394,0.038134358574141394,,,,,,0.031529338425027614,0.018790244369737644,,,,,,0.030945910266493456,,0.018790244369737644,0.017055347285250724,0.016178526893811385,0.015109772535059112,,,,,,,
892,0.031221445407420813,0.031221445407420813,,,,,,,,,,,,,,,,,,,,,,,,,,0.12100232280035216,0.10734143987154117,0.07776086124734215,0.09019031892119006,0.05365011298687916,0.018875696521800753,,0.017538289550516367,0.018246684053744355,0.016985172918459024,0.01690129052764449,,,0.01799894897525997,0.01803413225130959,,0.01747632479074278,,,,,,,,,,,,,,,0.09019031892119003,,,0.05365011298687916,,,,,,,,,,0.07776086124734215,0.016694179045609697,,0.018962154527338293,,,,,,,,,0.018962154527338293,0.017604777086751157,0.0183425973347081,0.016694179045609697,0.0166941790456097,,,,,,,,,,,,,,,,,,,,,,,,,
893,0.03143047515783911,0.03143047515783911,,,,,,,,,,,,,,,,,,,,,,,,,,0.12181244177482409,0.10806009828383094,0.07828147562655279,0.09079414938477777,0.0540093042280667,0.016277639352696008,,0.01515717543039046,0.0157781655890451,,,,,0.015522745460992343,0.015550154210416025,,0.015112400924068608,,,,,,,,,,,,,,,0.0907941493847778,,,0.05400930422806671,,,,,,,,,,0.07828147562655279,0.01828983988616199,,0.02016349664347631,,,,,,,0.016491240838476712,,0.020163496643476306,0.020163496643476306,0.019355878913395325,0.018289839886161986,0.018289839886161986,,,,,,0.016491240838476712,,,,,,,,,,,,,,,,,,,
894,0.03119251608842642,0.03119251608842642,,,,,,,,,,,,,,,,,,,,,,,,,,0.12089020387857663,0.10724197891722471,0.07768880920968191,0.09010674993608288,0.05360040160380804,0.019431357553128716,,0.0179933827934398,0.018797537441834693,0.016783707157461494,0.016941427101311194,,0.017180701848826536,0.018535498854858345,0.018939394813477093,,0.018004491607715438,0.01716084124735543,0.01700785480351684,,,,,,,,,,,,,0.09010674993608288,,,0.05360040160380804,,,,,,,,,,0.07768880920968191,,,0.017622107187225025,,,,,,,,,0.017622107187225025,0.017622107187225025,0.017048346743599414,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,0.031185718422307367,0.031185718422307367,,,,,,,,,,,,,,,,,,,,,,,,,,0.12086385873730296,0.10721860808158715,0.07767187878365608,0.09008711331557422,0.05358872067262195,0.019474925989803816,,0.01802907855420761,0.018840089274578205,0.016665436644063055,0.016831795696898695,,0.01723310967800766,0.018577728504980323,0.018983293562055522,,0.0180448931148099,0.017199326036473134,0.017044171609185445,,,,,,,,,,,,,0.09008711331557422,,,0.05358872067262195,,,,,,,,,,0.07767187878365608,,,0.0176251705781727,,,,,,,,,0.0176251705781727,0.0176251705781727,0.0170513103932091,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,0.03261049839730445,0.03261049839730445,,,,,,,,,,,,,,,,,,,,,,,,,,0.09658839978004696,0.0901233131121641,0.05209164080195552,0.06992909260431733,0.05467513575500996,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06992909260431733,,,0.05467513575500996,,,,,,,,,,,0.03836335061817349,0.015532050622120234,0.04229338781731505,,,,,,,0.03459074865351287,,0.04229338781731505,0.04229338781731505,0.04059939145991709,0.0383633506181735,0.03836335061817349,,,,,,0.03459074865351287,0.02050202339274321,,,,,,,,,0.011726508858033826,0.011061797647670226,,0.014773046594942649,0.010859971427113943,0.01056069017653743,,,,
897,0.032342616587037375,0.032342616587037375,,,,,,,,,,,,,,,,,,,,,,,,,,0.09579496586595451,0.08938298722172176,0.051663729432193585,0.06935465391623133,0.054226002038493044,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06935465391623133,,,0.054226002038493044,,,,,,,,,,,0.03773704913708368,0.015278481886536754,0.04160292645240646,,,,,,,0.034026036844856666,,0.04160292645240646,0.04160292645240646,0.03993658545906048,0.03773704913708368,0.03773704913708368,,,,,,0.034026036844856666,0.020167317288888705,,,,,,,,,0.014844366288138717,0.014124862167355484,0.013262882734329483,0.014651692102999646,,,0.012973584011113645,,,
898,0.03213758785980384,0.03213758785980384,,,,,,,,,,,,,,,,,,,,,,,,,,0.09518769527379259,0.08881636392279717,0.051336218865411995,0.06891499572154257,0.05388224852210714,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06891499572154257,,,0.05388224852210714,,,,,,,,,,,0.03811864851508584,0.015432978841599157,0.042023617821242386,,,,,,,0.0343701102367297,,0.042023617821242386,0.042023617821242386,0.04034042668457198,0.03811864851508583,0.03811864851508583,,,,,,0.0343701102367297,0.02037125045031466,,,,,,,,,0.0147452907809245,0.014066664676466395,0.013182512463148372,0.014558811003673266,,,0.012925103347948682,,,
899,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09511052616623383,0.10253781400311517,0.06139288089724815,0.07947712878696817,0.06064136961395217,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07947712878696817,,,0.06064136961395217,,,,,,,,,,,0.03680582602738867,0.01490146047815593,0.04057630652770886,,,,,,,0.033186389003655246,,0.04057630652770886,0.04057630652770886,0.038951085210572826,0.03680582602738867,0.03680582602738867,,,,,,0.033186389003655246,0.019669655909702866,,,,,,,,,0.014583796929898182,0.01387447417580671,0.01303374230796754,,,,0.012730745405869192,0.012237455537640904,0.011494996140235768,0.01072519436310926
900,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09538567165004733,0.10283444590686211,0.06157048451903501,0.07970704837561576,0.06081679918683014,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07970704837561576,,,0.06081679918683014,,,,,,,,,,,0.03642626037989758,0.014747786913249513,0.04015785722980352,,,,,,,0.032844149347882,,0.04015785722980352,0.04015785722980352,0.03854939625330204,0.03642626037989758,0.03642626037989758,,,,,,0.032844149347882,0.019466809608257613,,,,,,,,,0.015044804912958471,0.014260176275523248,0.013055328593109712,,,,0.012708373422853317,0.012529203314848475,0.012398792730457334,0.01096037924973686
